日付,到着時刻,定刻,遅延(分),状況,系統,バス停名,ナンバー,バス会社
2026/08/13,08:41,08:34,7,遅延 +7分,89,農協会館前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:41,08:41,0,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:41,08:35,6,遅延 +6分,89,与儀小学校前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:42,08:37,5,遅延 +5分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄230あ 1362,沖縄バス
2026/08/13,08:42,08:42,0,定時,89,新町入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:42,08:41,1,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か 930,沖縄バス
2026/08/13,08:43,08:43,0,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:43,08:44,-1,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:44,08:46,-2,早着 -2分,89,阿波根（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:45,08:46,-1,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:46,08:40,6,遅延 +6分,89,翁長（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:46,08:46,0,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:47,08:40,7,遅延 +7分,89,翁長入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:47,08:43,4,遅延 +4分,89,旭町（開南・国場向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:47,08:46,1,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:48,08:42,6,遅延 +6分,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:48,08:48,0,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:48,08:53,-5,早着 -5分,89,西壷川（開南・国場向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:48,08:49,-1,定時,89,田原（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:49,08:42,7,遅延 +7分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:49,08:44,5,遅延 +5分,89,与根入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:49,08:46,3,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:49,08:43,6,遅延 +6分,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:50,08:50,0,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/13,08:50,08:45,5,遅延 +5分,89,座安入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:50,08:45,5,遅延 +5分,89,壺川（開南・国場向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:51,08:50,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/13,08:51,08:46,5,遅延 +5分,89,伊良波（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:52,08:51,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/13,08:52,08:47,5,遅延 +5分,89,我那覇（那覇方面）,沖縄200か1590,琉球バス交通
2026/08/13,08:52,08:49,3,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:52,08:46,6,遅延 +6分,89,金城（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:53,08:52,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/13,08:53,08:47,6,遅延 +6分,89,農協会館前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:54,08:53,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/13,08:54,08:48,6,遅延 +6分,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:55,08:54,1,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/13,08:55,08:50,5,遅延 +5分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か1523,琉球バス交通
2026/08/13,08:55,08:46,9,遅延 +9分,89,高良（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:55,08:55,0,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:56,08:52,4,遅延 +4分,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:56,08:57,-1,定時,89,公園前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:57,08:56,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/13,08:57,08:52,5,遅延 +5分,89,新町入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:57,09:01,-4,早着 -4分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:57,08:53,4,遅延 +4分,89,第二ゲート（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/14,07:00,07:05,-5,早着 -5分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か908,琉球バス交通
2026/08/14,07:00,06:59,1,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:00,06:55,5,遅延 +5分,89,第二ゲート（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:00,06:58,2,定時,89,公園前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/14,07:00,06:59,1,定時,89,那覇バスターミナル　おりば G,沖縄230あ 1365,沖縄バス
2026/08/14,07:01,07:00,1,定時,89,翁長（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:01,07:00,1,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:01,07:01,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄230あ 1365,沖縄バス
2026/08/14,07:02,07:02,0,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:02,06:57,5,遅延 +5分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:03,07:03,0,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:03,07:03,0,定時,89,旭町（開南・国場向け）,沖縄200か912,琉球バス交通
2026/08/14,07:04,07:03,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:04,06:58,6,遅延 +6分,89,赤嶺安里原（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:04,07:04,0,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:04,06:53,11,遅延 +11分,89,西壷川（開南・国場向け）,沖縄200か912,琉球バス交通
2026/08/14,07:05,07:05,0,定時,89,壺川（開南・国場向け）,沖縄200か912,琉球バス交通
2026/08/14,07:05,07:05,0,定時,89,我那覇（那覇方面）,沖縄200か911,琉球バス交通
2026/08/14,07:06,07:05,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か908,琉球バス交通
2026/08/14,07:06,07:01,5,遅延 +5分,89,小禄駅前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:06,07:06,0,定時,89,農協会館前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/14,07:07,07:06,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か 931,沖縄バス
2026/08/14,07:07,07:06,1,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:07,07:07,0,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/14,07:08,07:07,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か 931,沖縄バス
2026/08/14,07:09,07:08,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か 931,沖縄バス
2026/08/14,07:09,07:11,-2,早着 -2分,89,高良（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:09,07:02,7,遅延 +7分,89,田原（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:09,07:08,1,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か912,琉球バス交通
2026/08/14,07:10,07:09,1,定時,89,糸満入口（那覇・沖水向け）,沖縄200か 931,沖縄バス
2026/08/14,07:10,07:09,1,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:10,07:10,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か908,琉球バス交通
2026/08/14,07:10,07:11,-1,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:11,07:11,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か908,琉球バス交通
2026/08/14,07:11,07:09,2,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:11,07:11,0,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か912,琉球バス交通
2026/08/14,07:12,07:12,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か908,琉球バス交通
2026/08/14,07:12,07:11,1,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:12,07:11,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:12,07:11,1,定時,89,金城（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:12,07:11,1,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か912,琉球バス交通
2026/08/14,07:13,07:13,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か908,琉球バス交通
2026/08/14,07:13,07:13,0,定時,89,潮平（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:13,07:07,6,遅延 +6分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄230あ 1364,沖縄バス
2026/08/14,07:14,07:10,4,遅延 +4分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1523,琉球バス交通
2026/08/14,07:14,07:14,0,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か912,琉球バス交通
2026/08/14,07:14,07:15,-1,定時,89,糸満入口（那覇・沖水向け）,沖縄200か908,琉球バス交通
2026/08/14,07:14,07:15,-1,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か912,琉球バス交通
2026/08/14,07:15,07:08,7,遅延 +7分,89,公園前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:16,07:13,3,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:17,07:17,0,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:17,07:17,0,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:18,07:18,0,定時,89,西崎小学校入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:18,07:16,2,定時,89,翁長（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:18,07:15,3,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:18,07:17,1,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄230あ 1365,沖縄バス
2026/08/14,07:19,07:19,0,定時,89,工業団地入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:19,07:16,3,定時,89,田原（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:19,07:13,6,遅延 +6分,89,旭町（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:20,07:23,-3,早着 -3分,89,西壷川（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:21,07:20,1,定時,89,西崎二丁目（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:21,07:16,5,遅延 +5分,89,翁長入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:21,07:17,4,遅延 +4分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:21,07:16,5,遅延 +5分,89,壺川（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:22,07:22,0,定時,89,西崎第二団地前（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:22,07:18,4,遅延 +4分,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:23,07:23,0,定時,89,西崎運動公園前（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:23,07:19,4,遅延 +4分,89,与根入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:23,07:19,4,遅延 +4分,89,座安入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:23,07:18,5,遅延 +5分,89,農協会館前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:24,07:25,-1,定時,89,西崎中学校入口（那覇・向陽高校向け）,沖縄200か908,琉球バス交通
2026/08/14,07:24,07:20,4,遅延 +4分,89,伊良波（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:24,07:27,-3,早着 -3分,89,金城（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:25,07:19,6,遅延 +6分,89,与儀小学校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:25,07:25,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か 930,沖縄バス
2026/08/14,07:26,07:26,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か 930,沖縄バス
2026/08/14,07:26,07:21,5,遅延 +5分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か911,琉球バス交通
2026/08/14,07:26,07:20,6,遅延 +6分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄230あ 1364,沖縄バス
2026/08/14,07:26,07:27,-1,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:26,07:21,5,遅延 +5分,89,我那覇（那覇方面）,沖縄200か 931,沖縄バス
2026/08/14,07:27,07:26,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か 930,沖縄バス
2026/08/14,07:27,07:23,4,遅延 +4分,89,公園前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/14,07:27,07:23,4,遅延 +4分,89,名嘉地（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/14,07:27,07:27,0,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:28,07:27,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か 930,沖縄バス
2026/08/14,07:28,07:27,1,定時,89,翁長（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:28,07:27,1,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:29,07:28,1,定時,89,糸満入口（那覇・沖水向け）,沖縄200か 930,沖縄バス
2026/08/14,07:29,07:29,0,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/14,07:29,07:29,0,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/14,07:30,07:29,1,定時,89,高良（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
